Tab Names,,"Snapshot 1 | Sheet: KCP-109-C | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
KCP-109-C,,Oxide,Concentration,,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,,,,,75,76.73805921,0.071583989,12.78425156,0.545383701,0.007340515,0.063640743,0.973108519,2.970321459,5.534105855,0.01094462,,,,,,,
,,,,,,76,75.85052273,0.083705812,12.86129361,0.614137876,0.009448996,0.08564248,1.094563108,2.966276312,5.514429635,0.017743049,,,,,,,
,,,,,,77,76.14772223,0.053717061,12.82346756,0.614663619,0.004788043,0.083875104,1.017535185,2.940448166,5.554330128,0.017139995,,,,,,,
,,,,,,78,75.42585229,0.078383025,13.09431392,0.553388382,0.006128181,0.034011464,0.983635925,2.807516294,5.525862777,0.015790431,,,,,,,
,,,,,,79,76.54973045,0.108440951,12.88293866,0.545370851,0.008866805,0.050505023,0.972072075,2.814566268,5.505441305,0.017128603,,,,,,,
,,,,,,80,76.65963441,0.081261841,13.07840223,0.564362324,0.005746593,0.052642448,1.01196816,2.974569201,5.44265181,0.025310037,,,,,,,
,,,,,,81,76.34044542,0.082704046,12.8513667,0.661651257,0.005040754,0.083550676,1.0258644,2.959937784,5.548279349,-0.000804723,,,,,,,
,,,,,,82,76.31290693,0.067344311,12.78372062,0.48197504,0.005694475,0.082805362,0.964606472,2.941128086,5.508728933,0.009843126,,,,,,,
,,,,,,83,76.64215864,0.097955872,13.05806796,0.53567158,0.007889834,0.106170461,1.00550453,2.998050096,5.521065862,0.019026926,,,,,,,
,,,,,,84,76.47267161,0.079662001,12.8365442,0.578264536,0.007577024,0.085040389,0.981876007,2.881174867,5.520573009,0.012682365,,,,,,,
,,,,,,85,75.36608712,0.073986801,12.93210089,0.521092044,0.006710726,0.096057454,1.058948928,3.010035059,5.602324961,0.012197888,,,,,,,
,,,,,,86,76.06093919,0.072813568,12.84059108,0.632513321,0.00616562,0.100983276,0.985976601,2.886989432,5.611251368,0.011967466,,,,,,,
,,,,,,87,75.67798171,0.072088007,13.11243589,0.537728466,0.004764514,0.076173264,0.889661253,2.964841714,5.508336364,0.01930368,,,,,,,
,,,,,,88,76.01155282,0.070583464,12.92376212,0.549690139,0.005804111,0.068037774,1.016616482,3.139456976,5.673160159,0.01463697,,,,,,,
,,,,,,89,76.43810375,0.085412824,13.15940676,0.543478347,0.008149886,0.054752459,0.937362212,2.984066011,5.507059191,0.011758921,,,,,,,
,,,,,,90,76.17268986,0.078505832,13.10158473,0.618934582,0.010194601,0.084630079,0.950476528,2.921699482,5.558022596,0.013987323,,,,,,,
,,,,,,91,76.5196721,0.057615423,13.2300594,0.605104048,0.006294547,0.1025351,0.908423847,2.971964264,5.532490207,0.009649629,,,,,,,
,,,,,,92,76.39595183,0.054769664,12.67118806,0.548232443,0.002802577,0.092599115,1.018602234,2.939175431,5.593757646,0.006282044,,,,,,,
,,,,,,93,76.57125687,0.075028545,13.20283943,0.561016358,0.007029473,0.085728207,1.024572219,2.874690603,5.577024766,0.015072391,,,,,,,
,,,,,,94,75.99948331,0.064920596,13.09500037,0.569423626,0.00909792,0.075120459,1.038104272,2.936696721,5.561792591,0.020193207,,,,,,,
,,,,,,95,76.41484461,0.073157323,13.01792092,0.549971684,0.005417358,0.058283656,0.99192614,2.982946876,5.468052594,0.008685862,,,,,,,
,,,,,,96,76.72551709,0.076944946,12.81822784,0.651603271,0.005053133,0.04859756,1.039121383,2.98403682,5.604493006,0.01018289,,,,,,,
,,,,,,97,76.1679223,0.044048858,13.24939038,0.629763891,0.005523836,0.099009526,0.987678283,2.921276207,5.518280414,0.003963161,,,,,,,
,,,,,,98,76.73695481,0.0821103,12.75567552,0.547779884,0.005700595,0.090184465,0.8875302,2.83169079,5.497331152,0.01295271,,,,,,,
,,,,,,99,76.20072,0.062072362,12.9502573,0.569882867,0.00409706,0.096721636,0.942331381,2.814469792,5.680844031,0.017586398,,,,,,,
,,,,,,100,76.68148975,0.062034786,12.85081836,0.57437041,0.009676832,0.07604278,0.948436688,3.087772262,5.504926976,0.019847645,,,,,,,
,,,,,,101,76.63022134,0.045153223,12.87772482,0.584234106,0.007862989,0.069552031,1.057569529,3.026126169,5.50717706,0.012648582,,,,,,,
,,,,,,102,75.89075288,0.078306662,13.16848447,0.584586392,0.00795968,0.064161979,0.977127181,3.144964944,5.4984066,0.021531489,,,,,,,
,,,,,,103,76.76852634,0.073976955,12.92746719,0.598355101,0.00719144,0.077385485,0.953551277,2.964566531,5.468658761,0.009994137,,,,,,,
,,,,,,104,75.93955599,0.044394408,12.90182664,0.5918286,0.006756572,0.09514144,1.009276042,2.897020833,5.481144005,0.021629585,,,,,,,
,,,,,,105,75.95206477,0.06968367,12.89592844,0.647843795,0.009079005,0.063204608,0.958182175,2.945797638,5.52737337,0.004364596,,,,,,,
,,,,,,106,75.54545568,0.075901514,13.22959575,0.596413977,0.00732356,0.075589447,1.054333426,2.92406996,5.540446637,0.016571088,,,,,,,
,,,,,,107,76.19716866,0.082939381,12.76860135,0.494231545,0.008371827,0.087900965,0.953238705,2.705257207,5.47185608,0.012925789,,,,,,,
,,,,,,108,76.47947592,0.082926312,12.94315673,0.550940361,0.005664004,0.050677253,0.977328358,3.043184983,5.645822106,0.012527032,,,,,,,
,,,,,,109,76.4131808,0.067605757,12.99277295,0.565846077,0.004948537,0.050932791,1.048267506,2.89079574,5.575296841,0.013032594,,,,,,,
,,,,,,110,76.26549737,0.090396307,12.71424341,0.564579792,0.007201771,0.082142395,1.051633911,3.071773262,5.509772428,0.012016147,,,,,,,
,,,,,,111,76.97872708,0.087626229,13.0863622,0.65470527,0.003839156,0.057853826,1.042522005,2.906078553,5.521925166,0.009406446,,,,,,,
,,,,,,112,76.72835389,0.086912345,12.82734682,0.642720471,0.00516016,0.065851686,0.960018432,3.015161118,5.534991188,0.010988825,,,,,,,
,,,,,,113,77.14839328,0.057779748,13.21696046,0.603701409,0.006266126,0.080300718,1.015897697,3.097421343,5.480284202,0.021643187,,,,,,,
,,,,,,114,76.68929223,0.090154484,12.99656727,0.494328473,0.010257433,0.086864286,0.97998951,2.972695513,5.512339003,0.007925551,,,,,,,
,,,,,,115,76.00815907,0.083277419,13.16790145,0.539559989,0.006365668,0.076021431,1.040229324,2.984058252,5.54131052,0.015589871,,,,,,,
,,,,,,116,76.48292691,0.075669052,12.92523152,0.646198148,0.007059018,0.079556557,0.943515346,2.898913207,5.528190038,0.009769132,,,,,,,
,,,,,,117,76.0199491,0.063935922,13.23890962,0.636377152,0.006353172,0.055059439,0.966743915,2.85962986,5.515639099,0.010881405,,,,,,,
,,,,,,118,76.72701508,0.075198694,13.11322838,0.597673513,0.005097484,0.021315672,0.954074567,2.877652165,5.534982454,0.006636165,,,,,,,
,,,,,,119,76.12746626,0.081350854,13.22493761,0.61120264,0.006514954,0.075588836,0.939901094,2.988103376,5.500331424,0.021942418,,,,,,,
,,,,,,120,76.13324646,0.087722763,13.21771547,0.643362851,0.00582354,0.047482823,1.014161879,3.038213578,5.499041133,0.014288614,,,,,,,
,,,,,,121,76.34389303,0.053855347,13.25889826,0.594698972,0.009498293,0.090055892,1.007275165,2.945359994,5.457721431,0.012535701,,,,,,,
,,,,,,122,75.76502382,0.054005798,12.87650905,0.619427452,0.007567104,0.09246461,0.95979832,2.924532206,5.505729303,0.026154419,,,,,,,
,,,,,,123,76.17743368,0.08456674,12.83889,0.60910635,0.005188246,0.083061296,0.971967323,2.92881232,5.664648174,0.005670069,,,,,,,
,,,,,,124,75.90666348,0.074879276,12.97852466,0.598775528,0.008576168,0.065840616,1.077407606,2.952843249,5.538564158,0.003798993,,,,,,,
,,,,,,125,75.81053678,0.082708519,13.24267441,0.620543371,0.009367997,0.089768378,0.987898749,3.059715748,5.58695023,0.010094734,,,,,,,
,,,,,,126,75.70082831,0.086857108,13.09879804,0.602863585,0.003000249,0.082835444,0.990633662,2.91021788,5.543086407,0.033457879,,,,,,,
,,,,,,127,76.18948476,0.067981468,12.90082189,0.530870721,0.007030614,0.05606567,0.974214845,2.939917987,5.535458601,0.009568293,,,,,,,
,,,,,,128,76.11645335,0.079125582,13.22906382,0.537864731,0.004319589,0.032413947,1.020678411,2.843802349,5.636338725,0.019636976,,,,,,,
,,,,,,129,75.87767955,0.068525535,13.10746477,0.671233539,0.006822573,0.093671258,1.03383668,2.910336261,5.642185035,0.013427171,,,,,,,
,,,,,,130,75.64979503,0.086424218,12.98784272,0.661499094,0.004639052,0.07885804,0.98543955,2.971458821,5.552468323,0.008717678,,,,,,,
,,,,,,131,76.22114377,0.079275343,12.98644436,0.535008562,0.007490903,0.092748709,0.992628539,3.064818598,5.53541533,0.00636729,,,,,,,
,,,,,,132,76.02870299,0.074986278,12.99679451,0.566751254,0.003197438,0.04184468,1.058035557,2.867841635,5.542119207,0.014333209,,,,,,,
,,,,,,133,76.75143989,0.077219089,12.96438997,0.60316313,0.006004239,0.065797118,0.98366342,3.097601235,5.668651362,0.007576327,,,,,,,
,,,,,,134,76.0914779,0.086257852,12.91705699,0.588969226,0.005006744,0.063803358,0.995435784,3.056747855,5.52040307,0.014026797,,,,,,,
,,,,,,135,75.63958514,0.070385147,12.81918673,0.504045837,0.007721041,0.079863115,1.053365951,3.0192042,5.486419075,0.018285453,,,,,,,
,,,,,,136,76.54876026,0.098828864,12.8940859,0.555462252,0.006300836,0.049675238,0.964726153,2.939763096,5.48836717,0.009704216,,,,,,,
,,,,,,137,76.39711484,0.076024272,13.33188321,0.624850417,0.009162922,0.083437868,0.9582298,2.858121973,5.433570276,0.019574595,,,,,,,
,,,,,,138,76.85582471,0.073842302,13.02938829,0.608140557,0.003946999,0.049194705,0.981890604,3.053687997,5.448333888,0.00931351,,,,,,,
,,,,,,139,76.16478302,0.076622317,13.02869149,0.684814692,0.005765918,0.085879999,1.010235385,2.927670121,5.621078204,0.009503685,,,,,,,
,,,,,,140,76.20580224,0.061814968,12.94091946,0.572481631,0.008168123,0.052556865,1.065629017,3.019394388,5.489353425,0.01780901,,,,,,,
,,,,,,141,75.75922714,0.077992302,12.88725252,0.567162934,0.00722192,0.079168546,1.024211428,3.06889065,5.470386243,0.015155383,,,,,,,
,,,,,,142,76.15492083,0.074627074,12.84584459,0.620127588,0.008955314,0.076167906,0.927122362,3.002473553,5.534404987,0.029222097,,,,,,,
,,,,,,143,76.59314309,0.081354447,13.15934168,0.661612029,0.006443995,0.071785938,1.02058114,3.09389947,5.588113664,0.011492548,,,,,,,
,,,,,,144,76.32198733,0.084797509,12.82954104,0.584517979,0.005680476,0.07795013,0.975236336,2.734478729,5.54029062,0.009748099,,,,,,,
,,,,,,145,77.02755465,0.064971327,12.56267583,0.559650519,0.005567269,0.073110081,0.98236352,2.964269174,5.589388592,0.00847949,,,,,,,
,,,,,,146,76.43346328,0.114221478,13.15422472,0.490542237,0.005448936,0.088070192,0.915934685,2.824661017,5.504007051,0.020122237,,,,,,,
,,,,,,147,76.41398308,0.093225674,13.03580099,0.638493536,0.005967859,0.076827846,0.936861348,3.041468435,5.637327804,0.012325262,,,,,,,
,,,,,,148,75.45402171,0.081848189,12.88570502,0.465513634,0.005298162,0.08447468,0.991032235,3.072497856,5.573234389,0.014596492,,,,,,,
,,,,,,149,76.56735161,0.07535998,13.11250412,0.523662194,0.006506821,0.05827469,0.902840344,2.84261266,5.625348669,0.010236342,,,,,,,
,,,,,,150,76.37514475,0.0704022,12.95210916,0.620091725,0.006265365,0.066172319,1.068023455,2.997438894,5.456858264,0.018434903,,,,,,,
,,,,,,151,76.01027115,0.090891529,12.93827113,0.519099463,0.006480134,0.085456794,1.030701819,2.915548952,5.506304896,0.010070739,,,,,,,
,,,,,,152,75.99939168,0.053811179,12.94114599,0.657166344,0.006077559,0.094390768,0.969271698,3.096755306,5.502052063,0.005334271,,,,,,,
,,,,,,153,75.86110227,0.074466282,12.99443869,0.668347782,0.009003381,0.11233625,0.946420895,2.975028126,5.462250413,0.014061583,,,,,,,
,,,,,,154,76.62292246,0.073139883,13.00858803,0.569205211,0.002507151,0.109457371,1.0061538,2.982352661,5.509106509,0.016897901,,,,,,,
,,,,,,155,76.90728176,0.083616605,12.99999952,0.646015137,0.005650522,0.078949717,1.001461384,2.927950119,5.505086157,0.014399122,,,,,,,
,,,,,,156,76.4894202,0.079291325,12.92666039,0.496001822,0.005838792,0.118984312,0.962576554,2.943804599,5.485736574,0.021028191,,,,,,,
,,,,,,157,76.114121,0.095193168,13.05460564,0.561641167,0.006047035,0.106206868,0.992404187,2.967619587,5.464910292,0.010737901,,,,,,,
,,,,,,158,75.88072751,0.051932902,13.07649132,0.607730148,0.006471817,0.071915009,0.951135554,3.0803724,5.567512991,0.015555181,,,,,,,
,,,,,,159,76.07760886,0.068252176,13.05765501,0.575085271,0.004065041,0.048412699,1.054540897,2.996363467,5.519714232,0.014421515,,,,,,,
,,,,,,160,76.54954702,0.063413239,12.70753215,0.534603332,0.004594823,0.044396055,0.979765523,2.884600075,5.599705945,0.010600043,,,,,,,
,,,,,,161,76.13520267,0.076008303,13.08908257,0.615025259,0.006993332,0.082946936,0.945618099,2.926536553,5.465839119,0.018568602,,,,,,,
,,,,,,162,75.99949787,0.083621951,12.92690614,0.655249988,0.005621459,0.094825998,1.004221509,2.977996865,5.495193013,0.022377411,,,,,,,
,,,,,,163,75.38527307,0.079006007,12.79264496,0.567579888,0.006954631,0.065404027,1.037396797,2.918791064,5.427456763,0.004754998,,,,,,,
,,,,,,164,76.21043319,0.088459979,12.91176449,0.602023977,0.005714754,0.091172757,0.952542688,2.903061611,5.550406983,0.013168986,,,,,,,
,,,,,,165,76.33585917,0.08326404,12.82512343,0.503889647,0.006129297,0.05203512,0.976726758,3.017227717,5.508339371,0.008764839,,,,,,,
,,,,,,166,75.48962192,0.077660161,13.21481736,0.605966455,0.004749645,0.07971106,0.929369408,2.899344061,5.550964747,0.014386837,,,,,,,
,,,,,,167,76.57263127,0.0963415,12.85786259,0.622028639,0.00676308,0.044353927,0.93654636,3.026590001,5.480255726,0.011019519,,,,,,,
,,,,,,168,76.25596688,0.073984209,13.10393288,0.650514981,0.005691492,0.060413423,1.023534565,2.810695565,5.55012785,0.015994379,,,,,,,
,,,,,,169,76.15015784,0.097868254,13.08239744,0.512273814,0.006226914,0.086775508,0.961999119,2.911065356,5.523867822,0.005041559,,,,,,,
,,,,,,170,76.02974365,0.072630203,13.12056656,0.564426385,0.00609716,0.073562751,1.04347164,2.932377495,5.548836595,0.022043936,,,,,,,
,,,,,,171,75.8460352,0.075056519,12.82598526,0.579270148,0.005157396,0.074025116,1.029963007,3.003097159,5.657973687,0.005829582,,,,,,,
,,,,,,172,76.55218431,0.078195469,12.96990515,0.577686396,0.004594927,0.083344206,0.968072715,3.090025451,5.484567869,0.008932501,,,,,,,
,,,,,,173,76.0781086,0.071818074,12.96327894,0.604438533,0.007462107,0.094790798,1.015549619,2.91539434,5.549086112,0.009991949,,,,,,,
,,,,,,174,75.63725298,0.062169912,12.9805148,0.61967939,0.006119909,0.096440742,0.964794235,2.88702057,5.523632164,0.008824548,,,,,,,
,,,,,,175,76.34432273,0.088697715,12.96744687,0.607469118,0.007511425,0.075475165,0.975544471,2.711768842,5.62156909,0.005819795,,,,,,,
,,,,,,176,75.65276593,0.060964798,12.92899347,0.531656543,0.00730554,0.06264452,1.012793126,2.840860145,5.432247699,0.01688975,,,,,,,
,,,,,,177,76.01536986,0.085381484,12.85594494,0.660399192,0.006299909,0.064893855,0.911031087,2.916831553,5.360350103,0.019911858,,,,,,,
,,,,,,178,75.87248122,0.085520356,13.11052789,0.592493921,0.009752814,0.071475479,0.994019394,2.936831924,5.497248995,0.00966921,,,,,,,
,,,,,,179,76.40392621,0.077228091,12.97553042,0.514301753,0.005520255,0.059546066,0.97232756,2.950504769,5.436380325,0.009225891,,,,,,,
,,,,,,180,76.57292874,0.068596954,12.83997324,0.586654931,0.006890491,0.084461226,0.931090295,2.916975513,5.556025319,0.011714128,,,,,,,
,,,,,,181,75.53818265,0.069124427,12.67012801,0.584917771,0.007387711,0.059848619,0.956717336,2.977441677,5.530302025,0.012970912,,,,,,,
,,,,,,182,76.58628159,0.073062813,13.05303453,0.558658979,0.00438124,0.043240496,0.947139918,3.022832986,5.364938245,0.017168199,,,,,,,
,,,,,,183,76.25643082,0.056892973,12.95447037,0.573226038,0.006497128,0.059117856,1.00077487,2.78857113,5.694750886,0.012274042,,,,,,,
,,,,,,184,76.12129942,0.070477932,13.21929706,0.62111773,0.005557305,0.073164408,1.027804016,3.138804996,5.567499476,0.007136003,,,,,,,
,,,,,,185,76.70068556,0.088775815,12.77124077,0.61872735,0.004215166,0.060898849,0.921580943,3.041207186,5.54109264,0.019002928,,,,,,,
,,,,,,186,76.60616336,0.08441115,12.90317139,0.615519213,0.004631138,0.078804875,0.973740602,2.899590823,5.611891679,0.014231242,,,,,,,
,,,,,,187,76.01842225,0.067227516,12.87599252,0.590505504,0.007507222,0.097782508,0.983990641,3.014694184,5.49574629,0.022995198,,,,,,,
,,,,,,188,76.61033177,0.059209206,13.16763875,0.633577396,0.008706394,0.058497672,0.983547854,2.958934004,5.585295617,0.02150047,,,,,,,
,,,,,,189,76.25200072,0.050486333,12.85778665,0.573777738,0.004879466,0.033481955,1.043940414,3.002127694,5.483196746,0.015702958,,,,,,,
,,,,,,190,76.28467812,0.072516746,12.76438074,0.594273323,0.005000504,0.079348036,0.975961752,3.063600164,5.432185573,0.010504592,,,,,,,
,,,,,,191,76.39906991,0.086539113,13.21290555,0.60317818,0.008292244,0.076444976,1.039990182,3.021787302,5.410755783,0.016808357,,,,,,,
,,,,,,192,76.06301394,0.073041856,12.99903783,0.542434913,0.005432181,0.06782282,1.026569529,2.880330124,5.60600488,0.004393449,,,,,,,
,,,,,,193,76.52226005,0.080595507,12.94294165,0.597546374,0.004282104,0.079681532,0.952482659,2.865220392,5.595821456,0.013950975,,,,,,,
,,,,,,194,76.20996585,0.088799993,12.85064354,0.520795031,0.008115386,0.061391871,0.941217046,2.969114647,5.577657123,0.008081565,,,,,,,
,,,,,,195,76.46330276,0.079541219,13.10829784,0.663535851,0.001990439,0.073297723,0.964557087,2.93280708,5.562158203,0.013324587,,,,,,,
,,,,,,196,76.06360016,0.092669016,13.03719081,0.569926556,0.005876778,0.043252629,0.948091661,3.099165139,5.537997638,0.012736445,,,,,,,
,,,,,,197,76.19365049,0.087771789,12.96740774,0.520039728,0.007542933,0.090595814,1.046849786,2.966649798,5.628092702,0.025529939,,,,,,,
,,,,,,198,76.16248794,0.067806453,12.84421136,0.587318205,0.00532427,0.077406145,1.01483533,2.958916398,5.543725172,0.009945553,,,,,,,
,,,,,,199,76.03250385,0.075353079,12.72642442,0.576734262,0.007736969,0.063390756,0.979348848,3.037700595,5.492990058,0.008301532,,,,,,,
,,,,,,200,76.05091611,0.077891846,13.03008747,0.529707834,0.00455477,0.069304162,0.987682573,2.900839327,5.456329423,0.006042726,,,,,,,
,,,,,MEAN,,76.21001344,0.076091468,12.97912331,0.584938463,0.006535448,0.074239428,0.993430238,2.959418992,5.535719357,0.013662556,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,STDEV.S(),,0.380118674,0.012303119,0.147827273,0.044211372,0.001694314,0.018864314,0.041025484,0.092124029,0.062108362,0.005950633,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,ST. ERROR,,0.001900593,6.15156E-05,0.000739136,0.000221057,8.47157E-06,9.43216E-05,0.000205127,0.00046062,0.000310542,2.97532E-05,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Snapshot 1 | Sheet: KCP-114-A | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
,,Oxide,Concentration,HAL 2-sigma uncertainty,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,SiO2,76.10086691,0.358179655,,1,75.65994268,0.129475719,12.8261332,0.781774979,0.023503928,0.220140406,1.084801442,3.532383205,4.641139669,0.042499998,,,,,,,
,,TiO2,0.133411461,0.012733951,,2,75.80372692,0.151978834,13.00116664,0.820742242,0.023908432,0.20888558,1.090641099,3.368615342,4.604924585,0.036648744,,,,,,,
,,Al2O3,12.92745683,0.147405574,,3,75.6337864,0.146342272,12.99594381,0.827975274,0.020157284,0.205479342,1.166426913,3.403286649,4.547260591,0.035798643,,,,,,,
,,FeO*,0.826072372,0.056838411,,4,75.8631705,0.13623562,12.88016909,0.91763549,0.020380403,0.201608863,1.121119223,3.422970905,4.540423626,0.034159329,,,,,,,
,,MnO,0.021722599,0.002512298,,5,75.86035435,0.1182215,12.90463538,0.847307985,0.020725857,0.222649223,1.177313275,3.469207626,4.652554311,0.036244409,,,,,,,
,,MgO,0.185433479,0.029354552,,6,75.53170905,0.139115867,12.79461836,0.93605864,0.026198147,0.162517641,1.224277118,3.620523597,4.671610177,0.037320274,,,,,,,
,,CaO,1.140779359,0.04683935,,7,76.11554443,0.132521239,12.86611365,0.854753872,0.018588493,0.18892098,1.095519659,3.592396859,4.656767293,0.055328786,,,,,,,
,,Na2O,3.470186139,0.093269536,,8,75.29548169,0.151244245,12.87687639,0.806729221,0.024143551,0.173077625,1.121129802,3.406876389,4.662809988,0.041338449,,,,,,,
,,K2O,4.625061989,0.055870758,,9,75.75978356,0.132804375,12.75915304,0.806335536,0.020195853,0.150112497,1.127087399,3.601787194,4.630441022,0.044166738,,,,,,,
,,P2O5,0.043689074,0.007214449,,10,76.04415045,0.129068741,12.89432656,0.839206713,0.017166216,0.141975138,1.170562184,3.534282663,4.537245206,0.04196124,,,,,,,
,,,,,,11,75.91798126,0.140341895,13.04410863,0.871870904,0.024258841,0.137108817,1.160895028,3.48913973,4.673446572,0.034246454,,,,,,,
,,,,,,12,75.91429972,0.138813766,12.8189504,0.81459515,0.021501266,0.171935607,1.220750874,3.477694795,4.672912676,0.042995867,,,,,,,
,,,,,,13,75.92055966,0.138369949,12.70616691,0.896051134,0.023139616,0.196644974,1.197476274,3.325024158,4.529352735,0.042998696,,,,,,,
,,,,,,14,75.97193668,0.142489135,12.91276485,0.762304519,0.021791361,0.172882027,1.134237074,3.525119308,4.540965275,0.037851974,,,,,,,
,,,,,,15,75.85863953,0.135390337,12.98254104,0.855714812,0.019178977,0.262780506,1.163693603,3.492931275,4.593031351,0.050199673,,,,,,,
,,,,,,16,75.74303266,0.117585063,12.74582766,0.847985017,0.026797556,0.216450022,1.204280597,3.720697341,4.670054571,0.03844178,,,,,,,
,,,,,,17,76.38906574,0.151206499,12.98584381,0.845777368,0.020145746,0.179151631,1.109256545,3.408130548,4.585768322,0.037918386,,,,,,,
